medcodeid,cleansedreadcode,term,cancer_cprd
288174013,AyuC000,[x]hiv disease resulting in other bacterial infections,1
288185010,AyuC800,[x]hiv disease resulting in other malignant neoplasms,1
288186011,AyuC900,[x]hiv disease resulting in unspecified malignant neoplasm,1
1908611000006111,B33A.00,stewart-treves syndrome,1
406265010,B5...00,malignant neoplasm of other and unspecified sites,1
380211016,B5...11,carcinoma of other and unspecified sites,1
880511000006115,B5...99,ca - unspecified site nos,1
144849016,B546.00,neuroblastoma,1
289435015,B551000,malignant neoplasm of axilla nos,1
289442015,B553000,malignant neoplasm of inguinal region nos,1
289448016,B55y.00,malignant neoplasm of other specified sites,1
289452016,B55yz00,malignant neoplasm of specified site nos,1
289561018,B59..00,malignant neoplasm of unspecified site,1
988751000006115,B59..99,ca - unspecified site,1
450901012,B590.11,carcinomatosis,1
289565010,B591.00,other malignant neoplasm nos,1
988801000006110,B591.99,malignant neoplasm nos,1
454091013,B593.00,primary malignant neoplasm of unknown site,1
380059013,B595.00,malignant tumour of unknown origin,1
289571016,B59z.00,malignant neoplasm of unspecified site nos,1
723641000006119,B5y..00,malignant neoplasm of other and unspecified site os,1
289574012,B5z..00,malignant neoplasm of other and unspecified site nos,1
880761000006113,B5z..98,disseminated ca -unspecif site,1
880771000006118,B5z..99,ca - unspecified site,1
379246013,B76D.00,multiple self-healing epithelioma of ferguson-smith,1
313701000006118,BB02.00,"[m]neoplasm, malignant",1
881281000006116,BB02.98,malignant neoplasm nos,1
881291000006118,BB02.99,malignant neoplasms,1
313691000006118,BB04.00,"[m]neoplasm, malig, uncertain whether primary or metastatic",1
317901000006110,BB07.00,"[m]tumour cells, malignant",1
312071000006117,BB08.00,"[m]malignant tumour, small cell type",1
312061000006112,BB09.00,"[m]malignant tumour, giant cell type",1
312051000006110,BB0A.00,"[m]malignant tumour, fusiform cell type",1
291326012,BB12.00,[m]carcinoma nos,1
1233222010,BB14.00,[m]carcinomatosis,1
308291000006112,BB16.00,"[m]epithelioma, malignant",1
291328013,BB17.00,[m]large cell carcinoma nos,1
291329017,BB18.00,"[m]carcinoma, undifferentiated type, nos",1
291330010,BB19.00,"[m]carcinoma, anaplastic type, nos",1
315501000006113,BB1A.00,[m]pleomorphic carcinoma,1
309061000006116,BB1B.00,[m]giant cell and spindle cell carcinoma,1
309081000006114,BB1C.00,[m]giant cell carcinoma,1
316761000006111,BB1D.00,[m]spindle cell carcinoma,1
315771000006113,BB1E.00,[m]pseudosarcomatous carcinoma,1
315631000006118,BB1F.00,[m]polygonal cell carcinoma,1
291331014,BB1G.00,[m]spheroidal cell carcinoma,1
315881000006118,BB1J.11,[m]reserve cell carcinoma,1
316111000006114,BB1J.12,[m]round cell carcinoma,1
291343010,BB22.00,[m]papillary carcinoma nos,1
291344016,BB24.00,[m]verrucous carcinoma nos,1
318051000006112,BB24.11,[m]verrucous epidermoid carcinoma,1
318081000006116,BB24.12,[m]verrucous squamous cell carcinoma,1
315011000006119,BB26.00,[m]papillary squamous cell carcinoma,1
314891000006116,BB26.11,[m]papillary epidermoid carcinoma,1
291347011,BB2A.00,[m]squamous cell carcinoma nos,1
308111000006113,BB2A.11,[m]epidermoid carcinoma nos,1
316831000006110,BB2A.12,[m]spinous cell carcinoma,1
1216064018,BB2C.00,"[m]squamous cell carcinoma, keratinising type nos",1
308121000006117,BB2C.11,"[m]epidermoid carcinoma, keratinising type",1
316931000006117,BB2D.00,"[m]squamous cell carcinoma, large cell, non-keratinising",1
316961000006114,BB2E.00,"[m]squamous cell carcinoma, small cell, non-keratinising",1
316971000006119,BB2F.00,"[m]squamous cell carcinoma, spindle cell type",1
304711000006115,BB2G.00,[m]adenoid squamous cell carcinoma,1
311391000006113,BB2M.00,[m]lymphoepithelial carcinoma,1
291363015,BB43.00,[m]transitional cell carcinoma nos,1
318001000006113,BB43.11,[m]urothelial carcinoma,1
317691000006112,BB47.00,"[m]transitional cell carcinoma, spindle cell type",1
315031000006113,BB4A.00,[m]papillary transitional cell carcinoma,1
304681000006116,BB5..11,[m]adenocarcinomas,1
291372011,BB52.00,[m]adenocarcinoma nos,1
1231622010,BB52000,[m]adenocarcinoma in tubulovillous adenoma,1
316221000006111,BB54.00,[m]scirrhous adenocarcinoma,1
317191000006118,BB56.00,[m]superficial spreading adenocarcinoma,1
308821000006111,BB5C111,"[m]g cell tumour, malignant",1
317651000006118,BB5F.00,[m]trabecular adenocarcinoma,1
304701000006118,BB5J.00,[m]adenoid cystic carcinoma,1
307281000006110,BB5J.11,[m]cylindroid adenocarcinoma,1
307301000006114,BB5J.13,[m]cylindroma nos,1
307271000006112,BB5K.00,[m]cribriform carcinoma,1
304531000006116,BB5L100,[m]adenocarcinoma in adenomatous polyp,1
1230440012,BB5L300,[m]adenocarcinoma in multiple adenomatous polyps,1
317821000006114,BB5M100,[m]tubular adenocarcinoma,1
291403016,BB5P.00,[m]solid carcinoma nos,1
306381000006115,BB5Q.00,[m]carcinoma simplex,1
291414018,BB5R100,"[m]carcinoid tumour, malignant",1
291419011,BB5R500,"[m]carcinoid tumour, nonargentaffin, malignant",1
309431000006116,BB5R611,[m]goblet cell tumour,1
307191000006116,BB5R700,[m]composite carcinoid,1
1217037013,BB5R800,[m]adenocarcinoid tumour,1
1231544010,BB5R900,[m]neuroendocrine carcinoma,1
291431013,BB5T100,[m]papillary adenocarcinoma nos,1
291436015,BB5U100,[m]adenocarcinoma in villous adenoma,1
318101000006112,BB5U200,[m]villous adenocarcinoma,1
314621000006117,BB5W100,[m]oxyphilic adenocarcinoma,1
314311000006118,BB5W112,[m]oncytic adenocarcinoma,1
291443014,BB5X100,[m]clear cell adenocarcinoma nos,1
309471000006118,BB5b.00,[m]granular cell carcinoma,1
312801000006118,BB5d100,[m]mixed cell adenocarcinoma,1
1227435013,BB5y100,[m]vipoma,1
1233722011,BB5y600,[m]glycogen-rich carcinoma,1
313131000006113,BB71.00,[m]mucoepidermoid carcinoma,1
291495018,BB80100,[m]cystadenocarcinoma nos,1
313041000006119,BB82100,[m]mucinous adenocarcinoma,1
307091000006117,BB82111,[m]colloid adenocarcinoma,1
308951000006111,BB82112,[m]gelatinous adenocarcinoma,1
313171000006111,BB82113,[m]mucoid adenocarcionoma,1
313201000006110,BB82114,[m]mucous adenocarcinoma,1
313031000006112,BB84.00,[m]mucin-producing adenocarcinoma,1
316511000006118,BB85.00,[m]signet ring carcinoma,1
316531000006112,BB85000,[m]signet ring cell carcinoma,1
291528014,BB85z00,[m]signet ring carcinoma nos,1
307631000006111,BB91.11,[m]duct carcinoma nos,1
291538016,BB9B.00,[m]medullary carcinoma nos,1
314701000006115,BB9L.00,"[m]paget's disease, extramammary, exc paget's disease bone",1
304271000006116,BBA2.00,[m]acinar cell carcinoma,1
304921000006113,BBB0.00,[m]adenosquamous carcinoma,1
304651000006112,BBB2.00,[m]adenocarcinoma with squamous metaplasia,1
304491000006116,BBB2.11,[m]adenoacanthoma,1
304631000006117,BBB3.00,[m]adenocarcinoma with cartilaginous and osseous metaplasia,1
304641000006110,BBB4.00,[m]adenocarcinoma with spindle cell metaplasia,1
304621000006115,BBB5.00,[m]adenocarcinoma with apocrine metaplasia,1
1235961012,BBB7.00,[m]epithelial-myoepithelial carcinoma,1
315101000006118,BBD1.00,"[m]paraganglioma, malignant",1
309351000006116,BBDB.00,[m]glomangiosarcoma,1
312851000006119,BBET.00,[m]mixed epithelioid and spindle melanoma,1
291622017,BBF1.00,[m]sarcoma nos,1
1235290011,BBF4.00,[m]giant cell sarcoma (except of bone),1
315511000006111,BBF4.11,[m]pleomorphic cell sarcoma,1
308191000006115,BBF6.00,[m]epithelioid cell sarcoma,1
291626019,BBG..00,[m]fibromatous neoplasms,1
1231237017,BBG1.00,[m]fibrosarcoma nos,1
308641000006117,BBG3.00,[m]fibromyxosarcoma,1
307251000006119,BBG8.11,[m]congenital fibrosarcoma,1
308671000006113,BBGF.00,"[m]fibrous histiocytoma, malignant",1
308731000006118,BBGJ.00,"[m]fibroxanthoma, malignant",1
376870016,BBGJ.11,[m]fibroxanthosarcoma,1
1232355013,BBGP.00,[m]pigmented dermatofibrosarcoma protuberans,1
291635014,BBGz.00,[m]fibromatous neoplasm nos,1
1225879015,BBH1.00,[m]myxosarcoma,1
308551000006116,BBJ1.11,[m]fibroliposarcoma,1
311191000006111,BBJ3.00,"[m]liposarcoma, well differentiated type",1
313561000006113,BBJ5.12,[m]myxoliposarcoma,1
312951000006111,BBJ8.00,[m]mixed type liposarcoma,1
291653015,BBK0200,[m]leiomyosarcoma nos,1
308241000006115,BBK0400,[m]epithelioid leiomyosarcoma,1
1221282014,BBK0700,[m]myxoid leiomyosarcoma,1
305531000006115,BBK1100,[m]angiomyosarcoma,1
313501000006112,BBK2100,[m]myosarcoma,1
215896010,BBK3100,[m]rhabdomyosarcoma nos,1
315541000006110,BBK3200,[m]pleomorphic rhabdomyosarcoma,1
316141000006113,BBK3611,[m]sarcoma botryoides,1
291669010,BBL4.00,"[m]mixed tumour, malignant, nos",1
312491000006111,BBL6.00,[m]mesodermal mixed tumour,1
304901000006115,BBL7111,[m]adenosarcoma,1
291676017,BBL9.00,[m]carcinosarcoma nos,1
306451000006116,BBLA.00,"[m]carcinosarcoma, embryonal type",1
312461000006115,BBLC100,"[m]mesenchymoma, malignant",1
1227518012,BBLE.00,[m]adenosarcoma,1
1234787012,BBLH.00,[m]rhabdoid sarcoma,1
309041000006115,BBQ2.00,[m]germinoma,1
291718019,BBQ3.00,[m]embryonal carcinoma nos,1
315611000006112,BBQ5.00,[m]polyembryoma,1
315621000006116,BBQ5.11,[m]polyembryonal embryonal carcinoma,1
1222303015,BBQ7200,"[m]teratoma, malignant, nos",1
307841000006117,BBQ7211,[m]embryonal teratoma,1
310261000006115,BBQ7212,[m]immature teratoma,1
317421000006112,BBQ7213,"[m]teratoblastoma, malignant",1
317431000006110,BBQ7300,[m]teratocarcinoma,1
312041000006113,BBQ7400,"[m]malignant teratoma, undifferentiated type",1
312021000006118,BBQ7500,"[m]malignant teratoma, intermediate type",1
307531000006112,BBQ9.00,[m]dermoid cyst with malignant transformation,1
1216406014,BBQB.00,[m]mixed germ cell tumour,1
306821000006110,BBR3.00,[m]choriocarcinoma combined with teratoma,1
309741000006117,BBT1.00,[m]haemangiosarcoma,1
305551000006110,BBT1.11,[m]angiosarcoma,1
309641000006111,BBT7100,"[m]haemangioendothelioma, malignant",1
309701000006119,BBTD.00,[m]haemangiopericytic neoplasms,1
309731000006110,BBTD200,"[m]haemangiopericytoma, malignant",1
1216731014,BBTK.00,"[m]epithelioid haemangioendothelioma, malignant",1
311301000006118,BBU1.00,[m]lymphangiosarcoma,1
315221000006118,BBV..13,[m]periosteal osteogenic sarcoma,1
312421000006114,BBW9.00,[m]mesenchymal chondrosarcoma,1
311651000006111,BBX3.00,[m]malignant giant cell tumour of soft parts,1
306771000006119,BBa5.00,[m]chordoma,1
291843019,BBc..00,[m]neuroepitheliomatous neoplasms,1
308861000006117,BBc0100,[m]ganglioneuroblastoma,1
291852011,BBc2.00,[m]medulloepithelioma nos,1
307611000006117,BBc2.11,[m]diktyoma,1
317441000006117,BBc3.00,[m]teratoid medulloepithelioma,1
291853018,BBc4.00,[m]neuroepithelioma nos,1
314251000006111,BBcA.00,[m]olfactory neurogenic tumour,1
291861011,BBcz.00,[m]neuroepitheliomatous neoplasm nos,1
313931000006111,BBe2.00,[m]neurofibrosarcoma,1
316211000006115,BBe7.11,"[m]schwannoma, malignant",1
1216442018,BBe9.00,"[m]triton tumour, malignant",1
309501000006113,BBf1.00,"[m]granular cell tumour, malignant",1
1887221000006112,BBz0.00,[m]neuroendocrine neoplasm,1
396281000006111,ByuC.00,"[x]malignant neoplasm of ill-defined, secondary and unspeci",1
292158011,ByuC000,[x]malignant neoplasm of other specified sites,1
292166019,ByuC800,[x]malignant neoplasm without specification of site,1
1234144017,F373.00,polyneuropathy in malignant disease,1
297583014,F381.00,myasthenic syndrome due to disease ec,1
297584015,F381100,myasthenic syndrome due to other malignancy,1
297592012,F381z00,myasthenic syndrome due to disease nos,1
682691000006117,F396200,myopathy due to malignant disease,1
461065014,ZV67500,[v]combined treatment follow-up,1
340511000006111,ZV67600,[v]follow-up examination aft surgery for malignant neoplasm,1
340421000006119,ZV67900,[v]follow-up exam aft combined treatment for malig neoplasm,1
340541000006110,ZV67A00,[v]folow-up exam aft other treatment for malignant neoplasm,1
340561000006114,ZV67B00,[v]folow-up exam aft unspec treatment for malignant neoplasm,1
387151000006114,ZVu0900,[x]follow-up examinat after other treatment for malig neopl,1
387171000006116,ZVu0A00,[x]follow-up examinat after unspec treatment for malig neop,1
461348011,ZVu0B00,[x]follow-up examination after surgery for other conditions,1
387161000006111,ZVu0C00,[x]follow-up examinat after radiother for other conditions,1
11926831000006111,,hodgkin's disease nos of intra-abdominal lymph nodes,1
11926841000006118,,hodgkin's disease nos of intrapelvic lymph nodes,1
11926851000006116,,hodgkin's disease nos of intrathoracic lymph nodes,1
11926861000006119,,hodgkin's disease nos of lymph nodes inguinal region and leg,1
11926871000006114,,hodgkin's disease nos of lymph nodes of axilla and arm,1
11926881000006112,,"hodgkin's disease nos of lymph nodes of head, face and neck",1
11926891000006110,,hodgkin's disease nos of lymph nodes of multiple sites,1
11926901000006114,,hodgkin's disease nos of spleen,1
11926921000006116,,"hodgkin's, lymphocytic-histiocytic predominance unspec site",1
12455831000006115,,"[m]hodgkin's disease, nodular sclerosis nos",1
12704881000006116,,hodgkin's paragranuloma,1
2730231000006116,,hodgkin lymphoma,1
2730241000006114,,hodgkin's disease,1
2730251000006111,,"malignant lymphoma, hodgkin's",1
2730271000006118,,"hodgkin lymphoma, no icd-o subtype",1
2730281000006115,,"hodgkin lymphoma, no international classification of diseases for oncology subtype",1
2768141000006113,,"hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis",1
2768151000006110,,"hodgkin's disease, lymphocytic depletion, diffuse fibrosis",1
2768161000006112,,"classical hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis",1
3129111000006110,,"hodgkin lymphoma, nodular sclerosis, cellular phase",1
3129121000006119,,"hodgkin's disease, nodular sclerosis, cellular phase",1
3129131000006116,,"classical hodgkin lymphoma, nodular sclerosis, cellular phase",1
3169161000006115,,"hodgkin lymphoma, mixed cellularity",1
3169171000006110,,"hodgkin's disease, mixed cellularity",1
3169181000006113,,"classical hodgkin lymphoma, mixed cellularity",1
3208271000006111,,"hodgkin lymphoma, nodular sclerosis, grade 2",1
3208281000006114,,"hodgkin's disease, nodular sclerosis, lymphocytic depletion",1
3208291000006112,,"hodgkin's disease, nodular sclerosis, syncytial variant",1
3208301000006113,,"hodgkin's disease, nodular sclerosis, lymphocyte depletion",1
3208311000006111,,"classical hodgkin lymphoma, nodular sclerosis, grade 2",1
3235711000006112,,"hodgkin lymphoma, nodular sclerosis, grade 1",1
3235721000006116,,"hodgkin's disease, nodular sclerosis, lymphocytic predominance",1
3235731000006118,,"hodgkin disease, nodular sclerosis, mixed cellularity",1
