prodcodeid,dmdid,formulation,routeofadministration,substancestrength,bnfcode,substance,productname,termfromemis,sub_acarbose,sub_first_gen_su,sub_second_gen_su,sub_third_gen_su,sub_dpp4i,sub_sglt2i,sub_glp1,sub_glp2,sub_guar,sub_mtf,sub_tzd,sub_glin,sub_ins,sub_mtf_dpp4i,sub_mtf_tzd,sub_mtf_sglt2i,sub_ins_glp1,sub_3su_tzd,sub_sglt2i_dpp4i,drug_antidiabetic_group
920241000033117,652411000001107,Tablet/ Oral Tablet,Oral,5.000mg,,glipizide,minodiab 5mg tablets,minodiab 5mg tablets (pfizer ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
9230641000033113,24568411000001100,Modified-release tablet,Oral,500.000mg,,metformin hydrochloride,sukkarto sr 500mg tablets,sukkarto sr 500mg tablets (morningside healthcare ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
9230841000033114,24568211000001104,Modified-release tablet,Oral,1.000gram,,metformin hydrochloride,sukkarto sr 1000mg tablets,sukkarto sr 1000mg tablets (morningside healthcare ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
926541000033117,,,,,,,,monotard mc insulin zinc susp bp nova  injection  100 units/1 ml,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
9336641000033119,25290511000001101,Tablet/ Oral Tablet,Oral,10.000mg,06010203,empagliflozin,empagliflozin 10mg tablets,empagliflozin 10mg tablets,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
9336841000033118,25290611000001102,Tablet/ Oral Tablet,Oral,25.000mg,06010203,empagliflozin,empagliflozin 25mg tablets,empagliflozin 25mg tablets,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
9337141000033114,25238811000001107,Tablet/ Oral Tablet,Oral,10.000mg,,empagliflozin,jardiance 10mg tablets,jardiance 10mg tablets (boehringer ingelheim ltd),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
9337241000033119,25239711000001108,Tablet/ Oral Tablet,Oral,25.000mg,,empagliflozin,jardiance 25mg tablets,jardiance 25mg tablets (boehringer ingelheim ltd),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sglt2i
961041000033114,,,,,,,,neutral insulin  injection  100 units/ml,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
961141000033113,,,,,,,,neutral insulin (human)  injection  100 units/ml,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
962241000033112,,,,,,,,neutral insulin (evans)  injection  100 units/ml,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
9641000033112,,,,,,,,human actrapid  preloaded pen  100 units/ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677041000033116,26655811000001102,Solution for injection,Subcutaneous/ Intravenous,100.000unit/1.000ml + 100.000unit/1.000ml,06010101,insulin aspart,insulin aspart 100units/ml solution for injection 1.6ml cartridges,insulin aspart 100units/ml solution for injection 1.6ml cartridges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
9677141000033117,26209611000001109,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin aspart,novorapid pumpcart 100units/ml solution for injection 1.6ml cartridges,novorapid pumpcart 100units/ml solution for injection 1.6ml cartridges (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
9759541000033111,27947711000001101,Powder and solvent for solution for injection,Subcutaneous,5.000mg,01050000,teduglutide,teduglutide 5mg powder and solvent for solution for injection vials,teduglutide 5mg powder and solvent for solution for injection vials,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,glp2
9759641000033112,27947911000001104,Powder and solvent for solution for injection,Subcutaneous,5.000mg,,teduglutide,revestive 5mg powder and solvent for solution for injection vials,revestive 5mg powder and solvent for solution for injection vials (takeda uk ltd),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,glp2
9851541000033114,28049211000001101,Tablet/ Oral Tablet,Oral,50.000mg + 1.000gram,06010203,canagliflozin hemihydrate/ metformin hydrochloride,canagliflozin 50mg / metformin 1g tablets,canagliflozin 50mg / metformin 1g tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mtf_sglt2i
9851641000033110,28049311000001109,Tablet/ Oral Tablet,Oral,50.000mg + 850.000mg,06010203,canagliflozin hemihydrate/ metformin hydrochloride,canagliflozin 50mg / metformin 850mg tablets,canagliflozin 50mg / metformin 850mg tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mtf_sglt2i
9851741000033118,28022511000001109,Tablet/ Oral Tablet,Oral,50.000mg + 850.000mg,,canagliflozin hemihydrate/ metformin hydrochloride,vokanamet 50mg/850mg tablets,vokanamet 50mg/850mg tablets (napp pharmaceuticals ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mtf_sglt2i
9851841000033111,28024411000001103,Tablet/ Oral Tablet,Oral,50.000mg + 1.000gram,,canagliflozin hemihydrate/ metformin hydrochloride,vokanamet 50mg/1000mg tablets,vokanamet 50mg/1000mg tablets (napp pharmaceuticals ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mtf_sglt2i
